Subject	Item	Particle	Type	Stimulus	Event	Time	Playback Action	Playback Location	Question	Answer	Scenario
0b561e4ba1cbbf4a308232c39f0911e6	21	huh_conf	decl	Huh we're out of flour	Playback	3142	play	0.0			
0b561e4ba1cbbf4a308232c39f0911e6	21	huh_conf	decl	Huh we're out of flour	Playback	6405	pause	2.072948			
0b561e4ba1cbbf4a308232c39f0911e6	21	huh_conf	decl	Huh we're out of flour	Rating	8734			How natural does the speaker's tone of voice sound?	5	
0b561e4ba1cbbf4a308232c39f0911e6	21	huh_conf	decl	Huh we're out of flour	Rating	97891			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
0b561e4ba1cbbf4a308232c39f0911e6	21	huh_conf	decl	Huh we're out of flour	Rating	18778			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
0b561e4ba1cbbf4a308232c39f0911e6	93	what_decl	exclam	What a package arrived for you	Scenario						yes he said a package arrived 
0b561e4ba1cbbf4a308232c39f0911e6	93	what_decl	exclam	What a package arrived for you	Playback	9096	play	0.0			
0b561e4ba1cbbf4a308232c39f0911e6	93	what_decl	exclam	What a package arrived for you	Playback	11250	pause	1.696576			
0b561e4ba1cbbf4a308232c39f0911e6	93	what_decl	exclam	What a package arrived for you	Rating	12930			How natural does the speaker's tone of voice sound?	5	
0b561e4ba1cbbf4a308232c39f0911e6	93	what_decl	exclam	What a package arrived for you	Rating	21503			What is the emotion being conveyed here?	Neutral -- no obvious emotion	
0b561e4ba1cbbf4a308232c39f0911e6	93	what_decl	exclam	What a package arrived for you	Rating	25818			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
42aa74a40ddedf1dc74172d3ab1fc290	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Scenario						Not certainly. The emotion is validated by the expressiveness with which the speaker said the sentence
42aa74a40ddedf1dc74172d3ab1fc290	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Playback	2505	play	0.0			
42aa74a40ddedf1dc74172d3ab1fc290	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Playback	5580	pause	2.57444444444			
42aa74a40ddedf1dc74172d3ab1fc290	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Rating	10632			How natural does the speaker's tone of voice sound?	4	
42aa74a40ddedf1dc74172d3ab1fc290	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Rating	14257			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
42aa74a40ddedf1dc74172d3ab1fc290	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Rating	20619			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
42aa74a40ddedf1dc74172d3ab1fc290	59	god_decl	decl	God I'm on the phone	Scenario						Yes%2C because it is an usual expression to demonstrate frustration when somebody is interrupting you while you are at the phone
42aa74a40ddedf1dc74172d3ab1fc290	59	god_decl	decl	God I'm on the phone	Playback	4944	play	0.0			
42aa74a40ddedf1dc74172d3ab1fc290	59	god_decl	decl	God I'm on the phone	Playback	7278	pause	1.90324263039			
42aa74a40ddedf1dc74172d3ab1fc290	59	god_decl	decl	God I'm on the phone	Rating	12885			How natural does the speaker's tone of voice sound?	4	
42aa74a40ddedf1dc74172d3ab1fc290	59	god_decl	decl	God I'm on the phone	Rating	19076			What is the emotion being conveyed here?	Anger -- annoyed or irritated at an event or situation	
42aa74a40ddedf1dc74172d3ab1fc290	59	god_decl	decl	God I'm on the phone	Rating	23689			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
8773485e4ba6a3ea98c3e56aae78d94a	66	huh_decl	conf	Huh I thought apples were in the sunflower family	Scenario						Yes%2C he explains his surprise is due to his thought that apples were related to sunflowers when they are in reality totally different.
8773485e4ba6a3ea98c3e56aae78d94a	66	huh_decl	conf	Huh I thought apples were in the sunflower family	Playback	1820	play	0.0			
8773485e4ba6a3ea98c3e56aae78d94a	66	huh_decl	conf	Huh I thought apples were in the sunflower family	Playback	4378	pause	2.485034			
8773485e4ba6a3ea98c3e56aae78d94a	66	huh_decl	conf	Huh I thought apples were in the sunflower family	Rating	8714			How natural does the speaker's tone of voice sound?	4	
8773485e4ba6a3ea98c3e56aae78d94a	66	huh_decl	conf	Huh I thought apples were in the sunflower family	Rating	12497			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
8773485e4ba6a3ea98c3e56aae78d94a	66	huh_decl	conf	Huh I thought apples were in the sunflower family	Rating	16096			What is the intensity of the speaker's emotion? How expressive do they sound?	3	
8773485e4ba6a3ea98c3e56aae78d94a	66	huh_decl	conf	Huh I thought apples were in the sunflower family	Rating	18159			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
8773485e4ba6a3ea98c3e56aae78d94a	138	what_exclam	decl	What another pile of papers to grade	Scenario						Yes%2C he was upset about the pile of papers he came across to grade.
8773485e4ba6a3ea98c3e56aae78d94a	138	what_exclam	decl	What another pile of papers to grade	Playback	6923	play	0.0			
8773485e4ba6a3ea98c3e56aae78d94a	138	what_exclam	decl	What another pile of papers to grade	Playback	9408	pause	2.441905			
8773485e4ba6a3ea98c3e56aae78d94a	138	what_exclam	decl	What another pile of papers to grade	Rating	14261			How natural does the speaker's tone of voice sound?	5	
8773485e4ba6a3ea98c3e56aae78d94a	138	what_exclam	decl	What another pile of papers to grade	Rating	25529			What is the emotion being conveyed here?	Anger -- annoyed or irritated at an event or situation	
8773485e4ba6a3ea98c3e56aae78d94a	138	what_exclam	decl	What another pile of papers to grade	Rating	30485			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
8773485e4ba6a3ea98c3e56aae78d94a	138	what_exclam	decl	What another pile of papers to grade	Rating	31891			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
8773485e4ba6a3ea98c3e56aae78d94a	138	what_exclam	decl	What another pile of papers to grade	Rating	32680			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
a56942ea77de1b8518be125e2a4c622b	75	huh_decl	exclam	Huh you can't be serious right now	Scenario						no he just was questioning something 
a56942ea77de1b8518be125e2a4c622b	75	huh_decl	exclam	Huh you can't be serious right now	Playback	6310	play	0.01161			
a56942ea77de1b8518be125e2a4c622b	75	huh_decl	exclam	Huh you can't be serious right now	Playback	8300	pause	1.953016			
a56942ea77de1b8518be125e2a4c622b	75	huh_decl	exclam	Huh you can't be serious right now	Rating	10583			How natural does the speaker's tone of voice sound?	5	
a56942ea77de1b8518be125e2a4c622b	75	huh_decl	exclam	Huh you can't be serious right now	Rating	13421			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
a56942ea77de1b8518be125e2a4c622b	75	huh_decl	exclam	Huh you can't be serious right now	Rating	19345			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
a56942ea77de1b8518be125e2a4c622b	147	what_exclam	decl	What we're out of flour	Scenario						yes because he is out of flour 
a56942ea77de1b8518be125e2a4c622b	147	what_exclam	decl	What we're out of flour	Playback	15467	play	0.01461			
a56942ea77de1b8518be125e2a4c622b	147	what_exclam	decl	What we're out of flour	Playback	17689	pause	2.174444			
a56942ea77de1b8518be125e2a4c622b	147	what_exclam	decl	What we're out of flour	Rating	20964			How natural does the speaker's tone of voice sound?	4	
a56942ea77de1b8518be125e2a4c622b	147	what_exclam	decl	What we're out of flour	Rating	25264			What is the emotion being conveyed here?	Excitement -- something positive has happened	
a56942ea77de1b8518be125e2a4c622b	147	what_exclam	decl	What we're out of flour	Rating	28289			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
f19508a298339d128488558fefb2cbbb	49	what_conf	exclam	What he really likes it	Scenario						Not why%2C can tell by tone
f19508a298339d128488558fefb2cbbb	49	what_conf	exclam	What he really likes it	Playback	6490	play	0.0			
f19508a298339d128488558fefb2cbbb	49	what_conf	exclam	What he really likes it	Playback	2732	play	0.0			
f19508a298339d128488558fefb2cbbb	49	what_conf	exclam	What he really likes it	Playback	4747	pause	1.955646			
f19508a298339d128488558fefb2cbbb	49	what_conf	exclam	What he really likes it	Playback	6490	seeking	0.0			
f19508a298339d128488558fefb2cbbb	49	what_conf	exclam	What he really likes it	Playback	8507	pause	1.955646			
f19508a298339d128488558fefb2cbbb	49	what_conf	exclam	What he really likes it	Rating	12158			How natural does the speaker's tone of voice sound?	4	
f19508a298339d128488558fefb2cbbb	49	what_conf	exclam	What he really likes it	Rating	20506			What is the emotion being conveyed here?	Excitement -- something positive has happened	
f19508a298339d128488558fefb2cbbb	49	what_conf	exclam	What he really likes it	Rating	30038			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
f19508a298339d128488558fefb2cbbb	121	huh_exclam	exclam	Huh there are a lot of cakes to choose from	Scenario						Yes%2C they are confused about which cake to choose
f19508a298339d128488558fefb2cbbb	121	huh_exclam	exclam	Huh there are a lot of cakes to choose from	Playback	14979	play	0.0			
f19508a298339d128488558fefb2cbbb	121	huh_exclam	exclam	Huh there are a lot of cakes to choose from	Playback	10506	play	0.012296			
f19508a298339d128488558fefb2cbbb	121	huh_exclam	exclam	Huh there are a lot of cakes to choose from	Playback	13072	pause	2.536712			
f19508a298339d128488558fefb2cbbb	121	huh_exclam	exclam	Huh there are a lot of cakes to choose from	Playback	14978	seeking	0.0			
f19508a298339d128488558fefb2cbbb	121	huh_exclam	exclam	Huh there are a lot of cakes to choose from	Playback	17573	pause	2.536712			
f19508a298339d128488558fefb2cbbb	121	huh_exclam	exclam	Huh there are a lot of cakes to choose from	Rating	18713			How natural does the speaker's tone of voice sound?	4	
f19508a298339d128488558fefb2cbbb	121	huh_exclam	exclam	Huh there are a lot of cakes to choose from	Rating	23390			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
f19508a298339d128488558fefb2cbbb	121	huh_exclam	exclam	Huh there are a lot of cakes to choose from	Rating	29364			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
50210a558915b11e30736f4e356e47c8	87	oh_decl	decl	Oh another pile of papers to grade	Scenario						Yes. He is disappointed and the inflection of his voice reflects that. 
50210a558915b11e30736f4e356e47c8	87	oh_decl	decl	Oh another pile of papers to grade	Playback	5667	play	0.0			
50210a558915b11e30736f4e356e47c8	87	oh_decl	decl	Oh another pile of papers to grade	Playback	7960	pause	2.246168			
50210a558915b11e30736f4e356e47c8	87	oh_decl	decl	Oh another pile of papers to grade	Rating	10674			How natural does the speaker's tone of voice sound?	5	
50210a558915b11e30736f4e356e47c8	87	oh_decl	decl	Oh another pile of papers to grade	Rating	17519			What is the emotion being conveyed here?	Anger -- annoyed or irritated at an event or situation	
50210a558915b11e30736f4e356e47c8	87	oh_decl	decl	Oh another pile of papers to grade	Rating	21375			What is the intensity of the speaker's emotion? How expressive do they sound?	2	
50210a558915b11e30736f4e356e47c8	15	god_conf	exclam	God you can't be serious right now	Scenario						No%2C nothing follows his comments.
50210a558915b11e30736f4e356e47c8	15	god_conf	exclam	God you can't be serious right now	Playback	11621	play	0.0			
50210a558915b11e30736f4e356e47c8	15	god_conf	exclam	God you can't be serious right now	Playback	3084	play	0.0			
50210a558915b11e30736f4e356e47c8	15	god_conf	exclam	God you can't be serious right now	Playback	5100	pause	1.953016			
50210a558915b11e30736f4e356e47c8	15	god_conf	exclam	God you can't be serious right now	Playback	11620	seeking	0.0			
50210a558915b11e30736f4e356e47c8	15	god_conf	exclam	God you can't be serious right now	Playback	13640	pause	1.953016			
50210a558915b11e30736f4e356e47c8	15	god_conf	exclam	God you can't be serious right now	Rating	13797			How natural does the speaker's tone of voice sound?	5	
50210a558915b11e30736f4e356e47c8	15	god_conf	exclam	God you can't be serious right now	Rating	17165			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
50210a558915b11e30736f4e356e47c8	15	god_conf	exclam	God you can't be serious right now	Rating	23017			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
988f77eff8b1255df2a85a6f111c463c	27	huh_conf	exclam	Huh you can't be serious right now	Scenario						Yes%2C they expressly question what is happening.
988f77eff8b1255df2a85a6f111c463c	27	huh_conf	exclam	Huh you can't be serious right now	Playback	1169	play	0.0			
988f77eff8b1255df2a85a6f111c463c	27	huh_conf	exclam	Huh you can't be serious right now	Playback	3358	pause	2.135193			
988f77eff8b1255df2a85a6f111c463c	27	huh_conf	exclam	Huh you can't be serious right now	Rating	8320			How natural does the speaker's tone of voice sound?	3	
988f77eff8b1255df2a85a6f111c463c	27	huh_conf	exclam	Huh you can't be serious right now	Rating	13851			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
988f77eff8b1255df2a85a6f111c463c	27	huh_conf	exclam	Huh you can't be serious right now	Rating	17286			What is the emotion being conveyed here?	Confusion -- trying to make sense of what is going on	
988f77eff8b1255df2a85a6f111c463c	27	huh_conf	exclam	Huh you can't be serious right now	Rating	20949			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
988f77eff8b1255df2a85a6f111c463c	27	huh_conf	exclam	Huh you can't be serious right now	Rating	24498			What is the intensity of the speaker's emotion? How expressive do they sound?	4	
988f77eff8b1255df2a85a6f111c463c	99	what_decl	decl	What I put the toolbox in the shed	Scenario						Yes%2C sounds like somebody is questioning them about something.
988f77eff8b1255df2a85a6f111c463c	99	what_decl	decl	What I put the toolbox in the shed	Playback	1994	play	0.0			
988f77eff8b1255df2a85a6f111c463c	99	what_decl	decl	What I put the toolbox in the shed	Playback	4227	pause	2.1378			
988f77eff8b1255df2a85a6f111c463c	99	what_decl	decl	What I put the toolbox in the shed	Rating	12607			How natural does the speaker's tone of voice sound?	4	
988f77eff8b1255df2a85a6f111c463c	99	what_decl	decl	What I put the toolbox in the shed	Rating	23179			What is the emotion being conveyed here?	Anger -- annoyed or irritated at an event or situation	
988f77eff8b1255df2a85a6f111c463c	99	what_decl	decl	What I put the toolbox in the shed	Rating	24258			What is the intensity of the speaker's emotion? How expressive do they sound?	2	
c790823d813a23c4fcf1830851e717f7	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Scenario						the infection given on the word "oh"
c790823d813a23c4fcf1830851e717f7	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Playback	15899	play	0.0			
c790823d813a23c4fcf1830851e717f7	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Playback	18833	pause	2.58			
c790823d813a23c4fcf1830851e717f7	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Rating	23442			How natural does the speaker's tone of voice sound?	5	
c790823d813a23c4fcf1830851e717f7	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Rating	26906			What is the emotion being conveyed here?	Surprise -- something unexpected happened	
c790823d813a23c4fcf1830851e717f7	131	oh_exclam	conf	Oh I thought apples were in the sunflower family	Rating	34303			What is the intensity of the speaker's emotion? How expressive do they sound?	5	
